experiment,query,rank,score,chunk_doc,chunk_text_snippet
recursive_512_ov8,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,3,0.6158856153488159,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,25. Who is the Grievance Officer and how can they be contacted?,1,0.24556978046894073,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,25. Who is the Grievance Officer and how can they be contacted?,2,0.1987377405166626,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,25. Who is the Grievance Officer and how can they be contacted?,3,0.18606539070606232,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov8,26. What contact details are provided for data grievance (email/phone/address)?,1,0.45683038234710693,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,26. What contact details are provided for data grievance (email/phone/address)?,2,0.41369327902793884,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,26. What contact details are provided for data grievance (email/phone/address)?,3,0.3908618986606598,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,27. How will IOCL notify users if it changes the Privacy Policy?,1,0.5658292770385742,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,27. How will IOCL notify users if it changes the Privacy Policy?,2,0.5241200923919678,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,27. How will IOCL notify users if it changes the Privacy Policy?,3,0.5060054063796997,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov8,28. What are the stated objectives of the Privacy Policy?,1,0.5562653541564941,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,28. What are the stated objectives of the Privacy Policy?,2,0.46316492557525635,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,28. What are the stated objectives of the Privacy Policy?,3,0.45616766810417175,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,1,0.7416155338287354,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,2,0.5341827273368835,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,3,0.5069559812545776,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",1,0.595025360584259,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",2,0.5789284706115723,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",3,0.5562289953231812,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov16,1. What is the purpose of IOCL's Data Privacy Policy?,1,0.7187440395355225,Indian Oil Priivacy policy.pdf,"downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJE"
